
10/13,土,阪,ナゴヤ,14:00,2-3,H,"36,130",●,5,-15,3:29,柳 裕也,竹安 大知,中谷将大,左安,藤川 球児,祖父江 大輔,9,0,1,4,8,0,3,2,10
10/05,金,阪,甲子園,18:00,1-6,V,"34,441",○,5,-14,2:51,笠原 祥太郎,小野 泰己,高橋周平,右安,笠原 祥太郎,小野 泰己,8,2,1,8,6,0,1,1,7

09/29,土,阪,ナゴヤ,14:00,0-4,H,"36,268",●,6,-15,3:04,ガルシア,藤浪 晋太郎,大山悠輔,右２,藤浪 晋太郎,ガルシア,5,0,0,7,11,0,4,4,11
09/28,金,阪,ナゴヤ,18:00,4-3,H,"32,404",○,6,-14,3:18,鈴木 翔太,小野 泰己,平田良介,右安,岡田 俊哉,才木 浩人,13,0,0,5,7,0,3,3,6
09/25,火,ヤ,ナゴヤ,18:00,4-7,H,"23,897",●,6,-15,3:53,藤嶋 健人,石川 雅規,川端慎吾,一野選,梅野 雄吾,鈴木 博志,10,2,0,9,11,1,7,6,3
09/24,月,ヤ,ナゴヤ,14:00,1-6,H,"29,549",●,6,-14,3:34,吉見 一起,大下 佑馬,バレンティン,右本,近藤 一樹,吉見 一起,6,0,0,6,13,1,6,6,6
09/23,日,ヤ,ナゴヤ,14:00,0-2,H,"34,553",●,6,-13,3:06,ガルシア,原 樹理,山田哲人,右安,原 樹理,ガルシア,9,0,1,4,7,0,2,2,6
09/22,土,Ｄ,横浜,14:00,4-2,V,"28,812",●,6,-12,2:36,笠原 祥太郎,平良 拳太郎,筒香嘉智,左本,平良 拳太郎,笠原 祥太郎,7,1,0,5,6,1,4,4,4
09/21,金,Ｄ,横浜,17:45,9-1,V,"26,099",●,5,-11,2:46,小熊 凌祐,加賀 繁,桑原将志,左本,京山 将弥,小熊 凌祐,7,1,0,7,10,2,9,9,6
09/17,月,巨,東京ド,14:00,2-4,V,"44,188",○,4,-10,2:44,ガルシア,メルセデス,ビシエド,左安,ガルシア,メルセデス,10,1,1,4,6,1,2,2,6
09/16,日,巨,東京ド,18:00,11-3,V,"45,064",●,5,-11,3:32,吉見 一起,今村 信貴,マギー,中安,今村 信貴,吉見 一起,12,0,0,3,13,2,11,11,6
09/15,土,広,マツダ,13:30,5-7,V,"31,435",○,4,-10,3:42,笠原 祥太郎,大瀬良 大地,平田良介,左本,笠原 祥太郎,大瀬良 大地,9,2,0,9,8,1,5,4,11
09/13,木,阪,甲子園,18:00,2-6,V,"35,134",○,5,-11,3:39,松坂 大輔,才木 浩人,ビシエド,左２,松坂 大輔,才木 浩人,12,0,1,8,9,0,2,2,11
09/12,水,阪,甲子園,18:00,8-5,V,"37,835",●,6,-12,3:46,小熊 凌祐,岩貞 祐太,陽川尚将,中安,岩貞 祐太,小熊 凌祐,9,0,0,6,12,2,8,6,5
09/11,火,阪,甲子園,18:00,6-7,V,"35,058",○,6,-11,3:55,ガルシア,メッセンジャー,アルモンテ,中安,岩瀬 仁紀,ドリス,9,2,0,11,10,2,6,5,7
09/09,日,広,ナゴヤ,14:00,4-3,H,"36,338",○,6,-12,3:20,鈴木 翔太,高橋 樹也,アルモンテ,左安,祖父江 大輔,ジャクソン,9,0,2,8,9,2,3,3,3
09/08,土,広,ナゴヤ,14:00,6-5,H,"36,189",○,6,-13,3:37,藤嶋 健人,大瀬良 大地,平田良介,中安,藤嶋 健人,大瀬良 大地,11,0,0,11,8,1,5,4,7
09/07,金,広,ナゴヤ,18:00,3-0,H,"30,242",○,6,-14,2:42,笠原 祥太郎,野村 祐輔,,,笠原 祥太郎,野村 祐輔,7,1,0,5,3,0,0,0,5
09/06,木,ヤ,神宮,18:00,3-9,V,"24,864",○,6,-15,3:18,吉見 一起,ブキャナン,ビシエド,右安,吉見 一起,ブキャナン,13,1,1,4,11,0,3,3,5
09/05,水,ヤ,神宮,18:00,6-5,V,"24,688",●,6,-16,2:58,小熊 凌祐,高橋 奎二,雄平,右本,秋吉 亮,小熊 凌祐,6,2,0,10,7,2,6,5,5
09/04,火,ヤ,神宮,18:00,12-9,V,"14,582",●,6,-15,4:39,ガルシア,小川 泰弘,上田剛史,右本,近藤 一樹,又吉 克樹,15,2,1,5,16,3,12,12,4
09/02,日,巨,ナゴヤ,14:00,9-13,H,"36,338",●,6,-14,3:31,松坂 大輔,今村 信貴,岡本和真,中本,今村 信貴,松坂 大輔,14,0,0,1,17,2,13,12,11
09/01,土,巨,ナゴヤ,14:00,5-5,H,"35,557",△,6,-13,4:49,藤嶋 健人,菅野 智之,,,,,11,0,0,6,11,2,5,5,11

08/31,金,巨,ナゴヤ,18:00,3-5,H,"30,399",●,6,-13,3:02,笠原 祥太郎,メルセデス,岡本和真,中２,メルセデス,佐藤 優,5,1,0,5,7,0,5,1,8
08/30,木,Ｄ,横浜,18:00,4-1,V,"28,469",●,6,-12,2:46,吉見 一起,東 克樹,宮崎敏郎,三ゴロ,東 克樹,吉見 一起,6,1,0,9,7,1,4,4,2
08/29,水,Ｄ,横浜,18:00,3-7,V,"27,925",○,5,-11,3:31,小熊 凌祐,井納 翔一,大島洋平,右本,小熊 凌祐,井納 翔一,11,1,1,6,6,0,3,3,10
08/28,火,Ｄ,横浜,18:00,5-3,V,"27,571",●,6,-12,3:12,ガルシア,平良 拳太郎,嶺井博希,中本,石田 健大,ガルシア,8,0,0,11,10,3,5,5,4
08/26,日,広,マツダ,18:00,1-11,V,"31,332",○,5,-11,3:12,藤嶋 健人,高橋 昂也,京田陽太,中犠飛,藤嶋 健人,高橋 昂也,14,4,0,3,7,1,1,1,3
08/25,土,広,マツダ,18:00,6-2,V,"31,412",●,6,-12,3:00,大野 雄大,大瀬良 大地,丸佳浩,右本,大瀬良 大地,大野 雄大,9,2,0,10,9,3,6,6,10
08/24,金,広,マツダ,18:00,3-5,V,"31,300",○,6,-11,3:33,笠原 祥太郎,野村 祐輔,アルモンテ,右安,笠原 祥太郎,野村 祐輔,10,0,0,6,12,2,3,3,6
08/23,木,阪,ナゴヤ,18:00,4-3,H,"28,075",○,6,-12,3:30,吉見 一起,メッセンジャー,ビシエド,右安,佐藤 優,藤川 球児,7,0,0,5,9,0,3,3,3
08/22,水,阪,ナゴヤ,18:00,2-5,H,"29,460",●,6,-13,3:22,小熊 凌祐,才木 浩人,福留孝介,右本,才木 浩人,小熊 凌祐,8,1,0,14,10,1,5,5,5
08/21,火,阪,ナゴヤ,18:00,4-1,H,"29,035",○,5,-12,2:47,ガルシア,岩貞 祐太,ビシエド,左本,ガルシア,岩貞 祐太,8,1,0,8,9,1,1,1,8
08/19,日,巨,東京ド,14:00,6-5,V,"44,138",●,6,-13,3:20,藤嶋 健人,今村 信貴,マギー,左安,中川 皓太,Ｒ．マルティネス,17,0,0,8,11,0,6,6,4
08/18,土,巨,東京ド,14:00,10-0,V,"44,122",●,6,-12,2:52,山井 大介,菅野 智之,マギー,左本,菅野 智之,山井 大介,2,0,0,9,15,5,10,9,5
08/17,金,巨,東京ド,18:00,1-6,V,"44,609",○,6,-11,2:46,笠原 祥太郎,メルセデス,大島洋平,右安,笠原 祥太郎,メルセデス,12,1,0,8,4,1,1,1,6
08/16,木,Ｄ,ナゴヤ,18:00,11-5,H,"35,868",○,6,-12,3:11,松坂 大輔,京山 将弥,平田良介,左本,松坂 大輔,京山 将弥,14,2,0,9,10,3,5,5,7
08/15,水,Ｄ,ナゴヤ,18:00,5-1,H,"28,904",○,6,-13,2:49,小熊 凌祐,石田 健大,アルモンテ,左２,小熊 凌祐,石田 健大,10,0,1,4,4,0,1,1,12
08/14,火,Ｄ,ナゴヤ,18:00,5-6,H,"32,410",●,6,-14,3:55,ガルシア,平良 拳太郎,倉本寿彦,右安,三嶋 一輝,Ｒ．マルティネス,9,1,1,8,12,2,6,5,6
08/12,日,ヤ,ナゴヤ,14:00,1-3,H,"36,587",●,6,-13,3:13,藤嶋 健人,石川 雅規,バレンティン,左本,近藤 一樹,鈴木 博志,4,0,0,8,8,1,3,2,6
08/11,土,ヤ,ナゴヤ,14:00,7-8,H,"35,756",●,6,-12,4:21,小笠原 慎之介,カラシティー,山田哲人,右安,ハフ,又吉 克樹,12,0,0,8,15,1,8,8,6
