
10/06,土,ソ,ヤフオ,18:00,8-3,V,"38,530",●,1,35,3:17,齊藤 大将,高橋 礼,西田哲朗,右本,武田 翔太,齊藤 大将,12,0,1,6,8,3,8,8,6
10/04,木,ロ,ＺＯＺ,18:15,3-6,V,"17,125",○,1,36,3:28,伊藤 翔,有吉 優樹,浅村栄斗,左２,伊藤 翔,有吉 優樹,10,1,0,5,8,0,3,3,6
10/03,水,日,札幌ド,18:00,3-7,V,"28,422",○,1,35,3:23,髙橋 光成,加藤 貴之,浅村栄斗,左本,髙橋 光成,加藤 貴之,11,2,2,9,4,0,3,3,8
10/02,火,日,札幌ド,18:00,2-3,V,"22,980",○,1,34,3:22,榎田 大樹,マルティネス,浅村栄斗,右安,榎田 大樹,マルティネス,7,0,1,8,10,1,2,2,6
10/01,月,日,札幌ド,18:00,1-2,V,"20,580",○,1,33,3:06,多和田 真三郎,上沢 直之,秋山翔吾,右本,多和田 真三郎,玉井 大翔,11,2,0,12,8,0,1,1,6

09/30,日,日,札幌ド,18:00,4-1,V,"27,685",●,1,32,3:17,ウルフ,杉浦 稔大,,,杉浦 稔大,ウルフ,8,0,1,7,8,0,4,3,6
09/29,土,ソ,メット,13:00,1-3,H,"31,577",●,1,33,3:18,今井 達也,ミランダ,松田宣浩,左本,ミランダ,今井 達也,7,0,0,4,6,2,3,3,5
09/28,金,ソ,メット,18:00,5-3,H,"26,042",○,1,34,2:58,菊池 雄星,千賀 滉大,中村剛也,中本,菊池 雄星,千賀 滉大,3,2,0,11,9,0,3,1,8
09/27,木,ソ,メット,18:00,7-5,H,"25,672",○,1,33,3:38,郭 俊麟,バンデンハーク,秋山翔吾,中本,マーティン,加治屋 蓮,7,3,1,6,9,1,5,4,7
09/25,火,楽,楽天生,18:00,3-4,V,"17,521",○,1,32,2:49,榎田 大樹,古川 侑利,秋山翔吾,中本,増田 達至,森原 康平,8,1,0,6,8,1,3,3,8
09/24,月,楽,楽天生,14:00,3-4,V,"26,616",○,1,31,3:45,多和田 真三郎,藤平 尚真,中村剛也,左本,ヒース,宋 家豪,9,4,3,8,10,0,3,1,8
09/22,土,ロ,ＺＯＺ,14:00,3-5,V,"30,019",○,1,30,3:52,今井 達也,二木 康太,山川穂高,左本,小川 龍也,松永 昂大,11,1,2,10,9,0,3,2,9
09/21,金,ロ,ＺＯＺ,18:15,4-7,V,"23,596",○,1,29,3:38,菊池 雄星,石川 歩,源田壮亮,中２,菊池 雄星,石川 歩,10,1,1,7,7,0,4,4,11
09/19,水,日,メット,18:00,12-4,H,"25,978",○,1,28,3:14,榎田 大樹,堀 瑞輝,源田壮亮,右本,榎田 大樹,堀 瑞輝,12,3,1,8,6,1,4,4,6
09/18,火,日,メット,18:00,7-4,H,"25,075",○,1,27,3:13,多和田 真三郎,加藤 貴之,秋山翔吾,左本,多和田 真三郎,加藤 貴之,12,3,0,7,10,1,4,4,6
09/17,月,ソ,メット,13:00,8-1,H,"31,646",○,1,26,3:30,ウルフ,ミランダ,栗山巧,中本,増田 達至,ミランダ,11,2,0,7,4,1,1,1,4
09/16,日,ソ,メット,13:00,8-5,H,"30,902",○,1,25,3:40,今井 達也,大竹 耕太郎,源田壮亮,中３,今井 達也,大竹 耕太郎,11,1,1,7,14,0,5,5,10
09/15,土,ソ,メット,14:00,11-5,H,"30,264",○,1,24,3:56,郭 俊麟,千賀 滉大,栗山巧,中２,郭 俊麟,千賀 滉大,12,3,1,9,11,3,5,5,8
09/14,金,楽,メット,18:00,10-5,H,"24,480",○,1,23,2:34,菊池 雄星,古川 侑利,浅村栄斗,右２,菊池 雄星,古川 侑利,11,3,1,1,5,0,5,5,7
09/12,水,オ,ほっと,18:00,7-0,V,"15,491",●,1,22,3:21,榎田 大樹,東明 大貴,若月健矢,右３,東明 大貴,榎田 大樹,4,0,0,8,16,2,7,7,8
10/06,土,ソ,ヤフオ,18:00,8-3,V,"38,530",●,1,35,3:17,齊藤 大将,高橋 礼,西田哲朗,右本,武田 翔太,齊藤 大将,12,0,1,6,8,3,8,8,6
