
10/07,火,オ,コボス,18:00,2-3,H,"26,236",●,6,-16,3:20,則本　昂大,中山　慎也,駿太,右２,マエストリ,ファンミル,8,0,0,7,9,1,3,3,12
10/05,日,日,札幌ド,18:00,1-0,V,"41,208",●,6,-15,2:26,松井　裕樹,大谷　翔平,陽岱鋼,右安,白村　明弘,松井　裕樹,7,0,0,9,4,0,1,1,6
10/04,土,オ,コボス,18:00,0-6,H,"23,100",●,5,-14,3:28,辛島　航,松葉　貴大,ペーニャ,左本,松葉　貴大,辛島　航,4,0,0,7,14,2,6,5,9
10/03,金,西,コボス,18:00,4-7,H,"19,671",●,5,-13,3:29,菊池　保則,岡本　洋介,森友哉,左２,ウィリアムス,クルーズ,9,1,0,9,7,1,7,7,6
10/01,水,日,札幌ド,18:00,8-1,V,"37,447",●,5,-12,3:05,則本　昂大,吉川　光夫,中島卓也,右安,吉川　光夫,則本　昂大,6,0,0,9,14,0,8,8,5
09/30,火,オ,コボス,18:00,3-7,H,"17,681",●,5,-11,3:35,塩見　貴洋,金子　千尋,川端崇義,中犠飛,金子　千尋,塩見　貴洋,10,0,1,9,11,2,7,7,5
09/29,月,オ,コボス,18:00,4-7,H,"19,129",●,4,-10,3:30,松井　裕樹,西　勇輝,Ｔ−岡田,右本,岸田　護,クルーズ,6,1,0,8,10,1,7,7,4
09/28,日,西,西武ド,18:00,5-6,V,"27,991",○,4,-9,4:03,濱矢　廣大,誠,松井稼頭央,右本,濱矢　廣大,誠,5,1,2,8,12,0,5,4,4
09/27,土,西,コボス,18:00,3-4,H,"25,942",●,4,-10,3:55,横山　貴明,岡本　洋介,中村剛也,左２,増田　達至,横山　貴明,5,0,1,10,6,2,4,4,12
09/26,金,ソ,ヤフオ,18:00,3-9,V,"32,490",○,4,-9,3:41,菊池　保則,中田　賢一,岩崎達郎,右安,菊池　保則,中田　賢一,10,1,2,6,6,1,3,3,4
09/25,木,ソ,ヤフオ,18:00,7-8,V,"33,217",○,4,-10,4:11,則本　昂大,武田　翔太,岩崎達郎,四球,則本　昂大,五十嵐　亮太,10,0,1,9,12,1,7,3,7
09/24,水,ソ,ヤフオ,18:00,3-7,V,"33,342",○,4,-11,3:33,塩見　貴洋,攝津　正,藤田一也,右２,塩見　貴洋,攝津　正,7,0,0,5,12,0,3,3,7
09/23,火,ソ,ヤフオ,14:00,2-3,V,"36,267",○,4,-12,3:18,松井　裕樹,大隣　憲司,岩崎達郎,左２,松井　裕樹,大隣　憲司,3,0,2,9,6,1,2,1,8
