
10/07,火,ヤ,神宮,18:00,3-4,V,"18,796",○,5,-8,3:28,久保　康友,小川　泰弘,,,国吉　佑樹,小川　泰弘,7,1,2,10,6,0,3,3,5
10/06,月,ヤ,神宮,18:00,7-6,V,"18,968",●,5,-9,3:14,モスコーソ,石山　泰稚,山田哲人,左本,中澤　雅人,山口　俊,6,1,0,7,11,2,7,6,3
10/04,土,巨,東京ド,14:00,4-0,V,"45,022",●,5,-8,2:47,高崎　健太郎,小山　雄輝,大田泰示,左２,澤村　拓一,高崎　健太郎,3,0,0,8,10,1,4,4,4
10/03,金,巨,東京ド,18:00,3-6,V,"45,897",○,5,-7,3:21,三嶋　一輝,内海　哲也,筒香嘉智,中本,三嶋　一輝,内海　哲也,8,2,0,6,11,1,3,3,8
10/02,木,中,横浜,18:00,1-4,H,"24,446",●,5,-8,3:17,須田　幸太,山井　大介,荒木雅博,左２,山井　大介,須田　幸太,8,1,1,11,10,1,4,4,5
10/01,水,中,ナゴヤ,18:00,4-2,V,"26,814",●,5,-7,3:07,モスコーソ,大野　雄大,三ツ俣大樹,右犠飛,大野　雄大,モスコーソ,8,1,0,6,8,1,4,4,4
09/30,火,阪,甲子園,18:00,0-1,V,"28,867",○,4,-6,2:33,山口　俊,メッセンジャー,山崎憲晴,死球,山口　俊,メッセンジャー,3,0,0,5,3,0,0,0,6
09/29,月,阪,甲子園,18:00,1-0,V,"26,492",●,4,-7,3:23,久保　康友,岩田　稔,ゴメス,中犠飛,呉　昇桓,国吉　佑樹,4,0,0,10,6,0,1,1,5
09/28,日,巨,横浜,14:00,4-3,H,"27,053",○,4,-6,3:37,三浦　大輔,澤村　拓一,梶谷隆幸,左安,ソト,青木　高広,9,2,0,10,9,1,3,3,5
09/27,土,巨,横浜,14:00,7-5,H,"27,817",○,4,-7,2:49,高崎　健太郎,小山　雄輝,梶谷隆幸,右３,高崎　健太郎,小山　雄輝,12,1,1,7,6,1,5,4,6
09/26,金,巨,横浜,18:00,3-6,H,"28,566",●,4,-8,3:17,井納　翔一,内海　哲也,亀井善行,右安,内海　哲也,井納　翔一,8,0,0,12,7,2,6,6,8
09/25,木,阪,横浜,18:00,5-4,H,"18,617",○,4,-7,4:02,モスコーソ,メッセンジャー,筒香嘉智,右本,加賀　繁,福原　忍,14,1,0,8,7,0,4,4,7
