
10/07,火,楽,コボス,18:00,2-3,V,"26,236",○,2,18,3:20,中山　慎也,則本　昂大,駿太,右２,マエストリ,ファンミル,9,1,1,12,8,0,2,2,7
10/04,土,楽,コボス,18:00,0-6,V,"23,100",○,2,17,3:28,松葉　貴大,辛島　航,ペーニャ,左本,松葉　貴大,辛島　航,14,2,3,9,4,0,0,0,7
10/02,木,ソ,ヤフオ,18:00,2-1,V,"38,561",●,2,16,4:23,ディクソン,大隣　憲司,松田宣浩,左安,サファテ,マエストリ,8,0,1,9,6,0,2,2,8
09/30,火,楽,コボス,18:00,3-7,V,"17,681",○,2,17,3:35,金子　千尋,塩見　貴洋,川端崇義,中犠飛,金子　千尋,塩見　貴洋,11,2,0,5,10,0,3,3,9
09/29,月,楽,コボス,18:00,4-7,V,"19,129",○,2,16,3:30,西　勇輝,松井　裕樹,Ｔ−岡田,右本,岸田　護,クルーズ,10,1,1,4,6,1,4,3,8
09/28,日,ロ,ＱＶＣ,18:00,4-2,V,"30,076",●,2,15,3:17,吉田　一将,涌井　秀章,角中勝也,左安,涌井　秀章,吉田　一将,6,0,1,6,6,1,4,4,10
09/27,土,日,札幌ド,18:00,3-2,V,"37,837",●,2,16,3:56,ディクソン,上沢　直之,中田翔,左本,鍵谷　陽平,平野　佳寿,6,0,2,7,12,1,3,3,6
09/26,金,西,京セラ,18:00,6-9,H,"24,688",●,2,17,4:06,東明　大貴,牧田　和久,中村剛也,左２,牧田　和久,比嘉　幹貴,11,1,1,8,12,2,9,8,7
09/25,木,西,京セラ,18:00,2-1,H,"18,221",○,2,18,3:45,松葉　貴大,豊田　拓矢,ペーニャ,左安,佐藤　達也,ウィリアムス,8,0,3,4,6,0,1,1,10
09/24,水,西,京セラ,18:00,1-0,H,"17,608",○,2,17,3:07,金子　千尋,菊池　雄星,伊藤光,中安,金子　千尋,菊池　雄星,7,0,1,7,5,0,0,0,5
09/23,火,西,京セラ,17:00,0-2,H,"27,218",●,2,16,2:52,西　勇輝,岸　孝之,栗山巧,中本,岸　孝之,西　勇輝,5,0,0,7,6,1,2,2,11
09/21,日,ロ,ＱＶＣ,13:00,2-7,V,"23,088",○,2,17,3:13,ディクソン,涌井　秀章,ヘルマン,中安,佐藤　達也,涌井　秀章,10,1,1,3,6,0,2,2,2
