
10/01,土,広,マツダ,18:00,3-1,V,"31,783",●,5,-14,2:43,小川　泰弘,黒田　博樹,松山竜平,中２,黒田　博樹,小川　泰弘,8,0,2,5,6,0,3,3,6
09/29,木,Ｄ,横浜,18:00,6-11,V,"28,966",○,4,-13,3:30,杉浦　稔大,三浦　大輔,川端慎吾,右２,石山　泰稚,三浦　大輔,15,2,1,10,13,3,6,6,7
09/28,水,Ｄ,神宮,18:00,6-5,H,"30,619",○,4,-14,3:50,石川　雅規,今永　昇太,西浦直亨,左本,石川　雅規,今永　昇太,9,2,1,5,9,2,5,4,5
09/27,火,阪,甲子園,18:00,4-3,V,"32,858",●,5,-15,3:17,山中　浩史,青柳　晃洋,梅野隆太郎,中安,サターホワイト,ルーキ,6,0,2,5,12,0,4,4,4
09/24,土,広,マツダ,14:00,5-0,V,"31,679",●,4,-14,3:10,小川　泰弘,野村　祐輔,新井貴浩,右２,野村　祐輔,小川　泰弘,4,0,0,3,9,2,5,4,7
09/18,日,中,神宮,18:00,1-8,H,"29,811",●,4,-13,3:33,山中　浩史,小笠原　慎之介,福田永将,左本,小笠原　慎之介,山中　浩史,8,1,0,6,15,2,8,8,5
09/17,土,巨,東京ド,14:00,2-5,V,"43,787",○,4,-12,3:48,杉浦　稔大,大竹　寛,飯原誉士,中安,村中　恭兵,大竹　寛,13,0,0,4,7,0,2,2,5
09/16,金,巨,東京ド,18:00,6-4,V,"43,823",●,4,-13,2:49,デイビーズ,内海　哲也,村田修一,左本,内海　哲也,デイビーズ,12,0,0,4,9,2,6,4,7
09/14,水,Ｄ,神宮,18:00,3-2,H,"25,089",○,4,-12,2:49,石川　雅規,井納　翔一,バレンティン,左本,石川　雅規,井納　翔一,8,1,1,3,5,0,2,2,5
09/13,火,Ｄ,神宮,18:00,3-11,H,"21,859",●,4,-13,3:25,小川　泰弘,今永　昇太,エリアン,右本,今永　昇太,小川　泰弘,4,1,0,8,12,4,11,11,6
09/11,日,阪,神宮,18:00,0-5,H,"25,426",●,4,-12,3:03,山中　浩史,岩貞　祐太,鳥谷敬,右安,岩貞　祐太,山中　浩史,4,0,0,8,10,2,5,5,7
